"Handle","Title","Status","Variant ID","Variant Title","Variant SKU","Variant Price","Variant Inventory Qty","Option1 Name","Option1 Value","Option2 Name","Option2 Value"
"the-crochet-foldover-shorts-strawberry-sorbet","The crochet foldover shorts - strawberry sorbet","active",55438001144194,"12 / Strawberry Sorbet","CROCHET-FOLDOVER-SRT-SOR-12-1","26.00",15,"Size","12","Color","Strawberry Sorbet"
"the-crochet-foldover-shorts-strawberry-sorbet","The crochet foldover shorts - strawberry sorbet","active",55438001176962,"14 / Strawberry Sorbet","CROCHET-FOLDOVER-SRT-SOR-14-1","26.00",9,"Size","14","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625207682,"4 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-4-1","20.00",0,"Size","4","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625240450,"6 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-6-1","20.00",0,"Size","6","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625273218,"8 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-8-1","20.00",0,"Size","8","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625305986,"10 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-10-1","20.00",0,"Size","10","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625338754,"12 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-12-1","20.00",1,"Size","12","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625371522,"14 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-14-1","20.00",4,"Size","14","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-bottoms-strawberry-sorbet","The crochet tan bikini bottoms - strawberry sorbet","active",56604625404290,"16 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-16-1","20.00",0,"Size","16","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - strawberry sorbet","active",56604628681090,"4 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-4-3","26.00",7,"Size","4","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - strawberry sorbet","active",56604628713858,"6 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-6-3","26.00",0,"Size","6","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - strawberry sorbet","active",56604628746626,"8 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-8-3","26.00",0,"Size","8","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - strawberry sorbet","active",56604628779394,"10 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-10-3","26.00",0,"Size","10","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - strawberry sorbet","active",56604628812162,"12 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-12-3","26.00",0,"Size","12","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - strawberry sorbet","active",56604628844930,"14 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-14-3","26.00",3,"Size","14","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - strawberry sorbet","active",55438013366658,"4 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-4-3","22.00",2,"Size","4","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - strawberry sorbet","active",55438013399426,"6 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-6-3","22.00",0,"Size","6","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - strawberry sorbet","active",55438013432194,"8 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-8-3","22.00",0,"Size","8","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - strawberry sorbet","active",55438013464962,"10 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-10-3","22.00",0,"Size","10","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - strawberry sorbet","active",55438013497730,"12 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-12-3","22.00",0,"Size","12","Color","Strawberry Sorbet"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - strawberry sorbet","active",55438013530498,"14 / Strawberry Sorbet","CROCHET-TAN-BIK-SOR-14-3","22.00",0,"Size","14","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - strawberry sorbet","active",56604627861890,"4 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-4-1","24.00",4,"Size","4","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - strawberry sorbet","active",56604627894658,"6 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-6-1","24.00",0,"Size","6","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - strawberry sorbet","active",56604627927426,"8 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-8-1","24.00",1,"Size","8","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - strawberry sorbet","active",56604627960194,"10 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-10-1","24.00",6,"Size","10","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - strawberry sorbet","active",56604627992962,"12 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-12-1","24.00",0,"Size","12","Color","Strawberry Sorbet"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - strawberry sorbet","active",56604628025730,"14 / Strawberry Sorbet","CROCHET-WIDE-BIK-SOR-14-1","24.00",0,"Size","14","Color","Strawberry Sorbet"
"the-o-ring-swimsuit-black","The o-ring swimsuit - black","active",55456335167874,"4 / Black","O-RING-GEN-BLK-4","38.00",8,"Size","4","Color","Black"
"the-o-ring-swimsuit-black","The o-ring swimsuit - black","active",55456335200642,"6 / Black","O-RING-GEN-BLK-6","38.00",2,"Size","6","Color","Black"
"the-o-ring-swimsuit-black","The o-ring swimsuit - black","active",55456335233410,"8 / Black","O-RING-GEN-BLK-8","38.00",0,"Size","8","Color","Black"
"the-o-ring-swimsuit-black","The o-ring swimsuit - black","active",55456335266178,"10 / Black","O-RING-GEN-BLK-10","38.00",0,"Size","10","Color","Black"
"the-o-ring-swimsuit-black","The o-ring swimsuit - black","active",55456335298946,"12 / Black","O-RING-GEN-BLK-12","38.00",3,"Size","12","Color","Black"
"the-o-ring-swimsuit-black","The o-ring swimsuit - black","active",55456335331714,"14 / Black","O-RING-GEN-BLK-14","38.00",2,"Size","14","Color","Black"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","active",55486754029954,"4 / Blue","BURNOUT-COWL-TOP-BLU-4","30.00",6,"Size","4","Color","Blue"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","active",55486754062722,"6 / Blue","BURNOUT-COWL-TOP-BLU-6","30.00",26,"Size","6","Color","Blue"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","active",55486754095490,"8 / Blue","BURNOUT-COWL-TOP-BLU-8","30.00",15,"Size","8","Color","Blue"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","active",55486754128258,"10 / Blue","BURNOUT-COWL-TOP-BLU-10","30.00",8,"Size","10","Color","Blue"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","active",55486754161026,"12 / Blue","BURNOUT-COWL-TOP-BLU-12","30.00",0,"Size","12","Color","Blue"
"the-burnout-cowl-top-powder-blue","The burnout cowl top - powder blue","active",55486754193794,"14 / Blue","BURNOUT-COWL-TOP-BLU-14","30.00",6,"Size","14","Color","Blue"
"the-burnout-maxi-skirt-powder-blue","The fold over burnout maxi skirt - powder blue","active",55486799970690,"4 / Blue","FOLD-OVER-SKT-BLU-4","32.00",15,"Size","4","Color","Blue"
"the-burnout-maxi-skirt-powder-blue","The fold over burnout maxi skirt - powder blue","active",55486800003458,"6 / Blue","FOLD-OVER-SKT-BLU-6","32.00",21,"Size","6","Color","Blue"
"the-burnout-maxi-skirt-powder-blue","The fold over burnout maxi skirt - powder blue","active",55486800036226,"8 / Blue","FOLD-OVER-SKT-BLU-8","32.00",18,"Size","8","Color","Blue"
"the-burnout-maxi-skirt-powder-blue","The fold over burnout maxi skirt - powder blue","active",55486800068994,"10 / Blue","FOLD-OVER-SKT-BLU-10","32.00",0,"Size","10","Color","Blue"
"the-burnout-maxi-skirt-powder-blue","The fold over burnout maxi skirt - powder blue","active",55486800101762,"12 / Blue","FOLD-OVER-SKT-BLU-12","32.00",0,"Size","12","Color","Blue"
"the-burnout-maxi-skirt-powder-blue","The fold over burnout maxi skirt - powder blue","active",55486800134530,"14 / Blue","FOLD-OVER-SKT-BLU-14","32.00",5,"Size","14","Color","Blue"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","active",55486817239426,"4 / Cream","BURNOUT-COWL-TOP-CRE-4","30.00",3,"Size","4","Color","Cream"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","active",55486817272194,"6 / Cream","BURNOUT-COWL-TOP-CRE-6","30.00",15,"Size","6","Color","Cream"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","active",55486817304962,"8 / Cream","BURNOUT-COWL-TOP-CRE-8","30.00",3,"Size","8","Color","Cream"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","active",55486817337730,"10 / Cream","BURNOUT-COWL-TOP-CRE-10","30.00",8,"Size","10","Color","Cream"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","active",55486817370498,"12 / Cream","BURNOUT-COWL-TOP-CRE-12","30.00",3,"Size","12","Color","Cream"
"copy-the-burnout-cowl-top-cream","The burnout cowl top - cream","active",55486817403266,"14 / Cream","BURNOUT-COWL-TOP-CRE-14","30.00",6,"Size","14","Color","Cream"
"the-burnout-maxi-skirt-cream","The fold over burnout maxi skirt - cream","active",55486823399810,"4 / Cream","FOLD-OVER-SKT-CRE-4","32.00",11,"Size","4","Color","Cream"
"the-burnout-maxi-skirt-cream","The fold over burnout maxi skirt - cream","active",55486823432578,"6 / Cream","FOLD-OVER-SKT-CRE-6","32.00",26,"Size","6","Color","Cream"
"the-burnout-maxi-skirt-cream","The fold over burnout maxi skirt - cream","active",55486823465346,"8 / Cream","FOLD-OVER-SKT-CRE-8","32.00",1,"Size","8","Color","Cream"
"the-burnout-maxi-skirt-cream","The fold over burnout maxi skirt - cream","active",55486823498114,"10 / Cream","FOLD-OVER-SKT-CRE-10","32.00",0,"Size","10","Color","Cream"
"the-burnout-maxi-skirt-cream","The fold over burnout maxi skirt - cream","active",55486823530882,"12 / Cream","FOLD-OVER-SKT-CRE-12","32.00",0,"Size","12","Color","Cream"
"the-burnout-maxi-skirt-cream","The fold over burnout maxi skirt - cream","active",55486823563650,"14 / Cream","FOLD-OVER-SKT-CRE-14","32.00",1,"Size","14","Color","Cream"
"the-knit-cowl-mini-white","The knit cowl mini - white","active",55486859542914,"4 / White","KNIT-COWL-GEN-WHT-4","38.00",2,"Size","4","Color","White"
"the-knit-cowl-mini-white","The knit cowl mini - white","active",55486859575682,"6 / White","KNIT-COWL-GEN-WHT-6","38.00",5,"Size","6","Color","White"
"the-knit-cowl-mini-white","The knit cowl mini - white","active",55486859608450,"8 / White","KNIT-COWL-GEN-WHT-8","38.00",10,"Size","8","Color","White"
"the-knit-cowl-mini-white","The knit cowl mini - white","active",55486859641218,"10 / White","KNIT-COWL-GEN-WHT-10","38.00",12,"Size","10","Color","White"
"the-knit-cowl-mini-white","The knit cowl mini - white","active",55486859673986,"12 / White","KNIT-COWL-GEN-WHT-12","38.00",0,"Size","12","Color","White"
"the-knit-cowl-mini-white","The knit cowl mini - white","active",55486859706754,"14 / White","KNIT-COWL-GEN-WHT-14","38.00",2,"Size","14","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",55486865408386,"4 / White","KNITTED-SCOOP-DRS-WHT-4","34.00",11,"Size","4","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",55486865441154,"6 / White","KNITTED-SCOOP-DRS-WHT-6","34.00",7,"Size","6","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",55486865473922,"8 / White","KNITTED-SCOOP-DRS-WHT-8","34.00",10,"Size","8","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",55486865506690,"10 / White","KNITTED-SCOOP-DRS-WHT-10","34.00",2,"Size","10","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",55486865539458,"12 / White","KNITTED-SCOOP-DRS-WHT-12","34.00",0,"Size","12","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",55486865572226,"14 / White","KNITTED-SCOOP-DRS-WHT-14","34.00",5,"Size","14","Color","White"
"the-knitted-scoop-dress-white","The knitted scoop dress - white","active",56508239282562,"16 / White","KNITTED-SCOOP-DRS-WHT-16","34.00",1,"Size","16","Color","White"
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","active",55486866096514,"4 / White","KNITTED-FOLDOVER-SRT-WHT-4","26.00",0,"Size","4","Color","White"
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","active",55486866129282,"6 / White","KNITTED-FOLDOVER-SRT-WHT-6","26.00",0,"Size","6","Color","White"
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","active",55486866162050,"8 / White","KNITTED-FOLDOVER-SRT-WHT-8","26.00",9,"Size","8","Color","White"
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","active",55486866194818,"10 / White","KNITTED-FOLDOVER-SRT-WHT-10","26.00",3,"Size","10","Color","White"
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","active",55486866227586,"12 / White","KNITTED-FOLDOVER-SRT-WHT-12","26.00",5,"Size","12","Color","White"
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","active",55486866260354,"14 / White","KNITTED-FOLDOVER-SRT-WHT-14","26.00",5,"Size","14","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867145090,"4 / White","KNIT-BEADED-BIK-WHT-4-1","24.00",10,"Size","4","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867177858,"6 / White","KNIT-BEADED-BIK-WHT-6-1","24.00",6,"Size","6","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867210626,"8 / White","KNIT-BEADED-BIK-WHT-8-1","24.00",4,"Size","8","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867243394,"10 / White","KNIT-BEADED-BIK-WHT-10-1","24.00",4,"Size","10","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867276162,"12 / White","KNIT-BEADED-BIK-WHT-12-1","24.00",3,"Size","12","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867308930,"14 / White","KNIT-BEADED-BIK-WHT-14-1","24.00",0,"Size","14","Color","White"
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","active",55486867800450,"16 / White","KNIT-BEADED-BIK-WHT-16-1","24.00",0,"Size","16","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486868881794,"4 / White","KNIT-BEADED-BIK-WHT-4","22.00",3,"Size","4","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486868914562,"6 / White","KNIT-BEADED-BIK-WHT-6","22.00",12,"Size","6","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486868947330,"8 / White","KNIT-BEADED-BIK-WHT-8","22.00",1,"Size","8","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486868980098,"10 / White","KNIT-BEADED-BIK-WHT-10","22.00",1,"Size","10","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486869012866,"12 / White","KNIT-BEADED-BIK-WHT-12","22.00",5,"Size","12","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486869045634,"14 / White","KNIT-BEADED-BIK-WHT-14","22.00",3,"Size","14","Color","White"
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","active",55486869176706,"16 / White","KNIT-BEADED-BIK-WHT-16","22.00",5,"Size","16","Color","White"
"the-sequin-cowl-top-pink","The sequin cowl top - pink","active",55486869275010,"XS (4-6) / Pink","SEQUIN-COWL-TOP-PNK-XS","36.00",3,"Size","XS (4-6)","Color","Pink"
"the-sequin-cowl-top-pink","The sequin cowl top - pink","active",55486869307778,"S (6-8) / Pink","SEQUIN-COWL-TOP-PNK-S","36.00",8,"Size","S (6-8)","Color","Pink"
"the-sequin-cowl-top-pink","The sequin cowl top - pink","active",55486869340546,"M (8-10) / Pink","SEQUIN-COWL-TOP-PNK-M","36.00",17,"Size","M (8-10)","Color","Pink"
"the-sequin-cowl-top-pink","The sequin cowl top - pink","active",55486869373314,"L (10-12) / Pink","SEQUIN-COWL-TOP-PNK-L","36.00",8,"Size","L (10-12)","Color","Pink"
"the-sequin-cowl-top-pink","The sequin cowl top - pink","active",55486869406082,"XL (12-14) / Pink","SEQUIN-COWL-TOP-PNK-XL","36.00",3,"Size","XL (12-14)","Color","Pink"
"the-sequin-mini-skirt-pink","The sequin mini skirt - pink","active",55486872191362,"XS (4-6) / Pink","SEQUIN-MINI-SKT-PNK-XS","36.00",11,"Size","XS (4-6)","Color","Pink"
"the-sequin-mini-skirt-pink","The sequin mini skirt - pink","active",55486872224130,"S (6-8) / Pink","SEQUIN-MINI-SKT-PNK-S","36.00",5,"Size","S (6-8)","Color","Pink"
"the-sequin-mini-skirt-pink","The sequin mini skirt - pink","active",55486872256898,"M (8-10) / Pink","SEQUIN-MINI-SKT-PNK-M","36.00",26,"Size","M (8-10)","Color","Pink"
"the-sequin-mini-skirt-pink","The sequin mini skirt - pink","active",55486872289666,"L (10-12) / Pink","SEQUIN-MINI-SKT-PNK-L","36.00",10,"Size","L (10-12)","Color","Pink"
"the-sequin-mini-skirt-pink","The sequin mini skirt - pink","active",55486872322434,"XL (12-14) / Pink","SEQUIN-MINI-SKT-PNK-XL","36.00",3,"Size","XL (12-14)","Color","Pink"
"the-sequin-maxi-skirt-pink","The sequin maxi skirt - pink","active",55486874222978,"XS (4-6) / Pink","SEQUIN-MAXI-SKT-PNK-XS","38.00",3,"Size","XS (4-6)","Color","Pink"
"the-sequin-maxi-skirt-pink","The sequin maxi skirt - pink","active",55486874255746,"S (6-8) / Pink","SEQUIN-MAXI-SKT-PNK-S","38.00",5,"Size","S (6-8)","Color","Pink"
"the-sequin-maxi-skirt-pink","The sequin maxi skirt - pink","active",55486874288514,"M (8-10) / Pink","SEQUIN-MAXI-SKT-PNK-M","38.00",1,"Size","M (8-10)","Color","Pink"
"the-sequin-maxi-skirt-pink","The sequin maxi skirt - pink","active",55486874321282,"L (10-12) / Pink","SEQUIN-MAXI-SKT-PNK-L","38.00",0,"Size","L (10-12)","Color","Pink"
"the-sequin-maxi-skirt-pink","The sequin maxi skirt - pink","active",55486874354050,"XL (12-14) / Pink","SEQUIN-MAXI-SKT-PNK-XL","38.00",3,"Size","XL (12-14)","Color","Pink"
"the-sequin-cowl-top-chocolate","The sequin cowl top - chocolate","active",55486874943874,"XS (4-6) / Chocolate","SEQUIN-COWL-TOP-CHO-XS","36.00",0,"Size","XS (4-6)","Color","Chocolate"
"the-sequin-cowl-top-chocolate","The sequin cowl top - chocolate","active",55486874976642,"S (6-8) / Chocolate","SEQUIN-COWL-TOP-CHO-S","36.00",0,"Size","S (6-8)","Color","Chocolate"
"the-sequin-cowl-top-chocolate","The sequin cowl top - chocolate","active",55486875009410,"M (8-10) / Chocolate","SEQUIN-COWL-TOP-CHO-M","36.00",0,"Size","M (8-10)","Color","Chocolate"
"the-sequin-cowl-top-chocolate","The sequin cowl top - chocolate","active",55486875042178,"L (10-12) / Chocolate","SEQUIN-COWL-TOP-CHO-L","36.00",0,"Size","L (10-12)","Color","Chocolate"
"the-sequin-cowl-top-chocolate","The sequin cowl top - chocolate","active",55486875074946,"XL (12-14) / Chocolate","SEQUIN-COWL-TOP-CHO-XL","36.00",0,"Size","XL (12-14)","Color","Chocolate"
"the-sequin-mini-skirt-chocolate","The sequin mini skirt - chocolate","active",55486875304322,"XS (4-6) / Chocolate","SEQUIN-MINI-SKT-CHO-XS","36.00",0,"Size","XS (4-6)","Color","Chocolate"
"the-sequin-mini-skirt-chocolate","The sequin mini skirt - chocolate","active",55486875337090,"S (6-8) / Chocolate","SEQUIN-MINI-SKT-CHO-S","36.00",0,"Size","S (6-8)","Color","Chocolate"
"the-sequin-mini-skirt-chocolate","The sequin mini skirt - chocolate","active",55486875369858,"M (8-10) / Chocolate","SEQUIN-MINI-SKT-CHO-M","36.00",0,"Size","M (8-10)","Color","Chocolate"
"the-sequin-mini-skirt-chocolate","The sequin mini skirt - chocolate","active",55486875402626,"L (10-12) / Chocolate","SEQUIN-MINI-SKT-CHO-L","36.00",1,"Size","L (10-12)","Color","Chocolate"
"the-sequin-mini-skirt-chocolate","The sequin mini skirt - chocolate","active",55486875435394,"XL (12-14) / Chocolate","SEQUIN-MINI-SKT-CHO-XL","36.00",7,"Size","XL (12-14)","Color","Chocolate"
"the-sequin-maxi-skirt-chocolate","The sequin maxi skirt - chocolate","active",55486876582274,"XS (4-6) / Chocolate","SEQUIN-MAXI-SKT-CHO-XS","38.00",0,"Size","XS (4-6)","Color","Chocolate"
"the-sequin-maxi-skirt-chocolate","The sequin maxi skirt - chocolate","active",55486876615042,"S (6-8) / Chocolate","SEQUIN-MAXI-SKT-CHO-S","38.00",0,"Size","S (6-8)","Color","Chocolate"
"the-sequin-maxi-skirt-chocolate","The sequin maxi skirt - chocolate","active",55486876647810,"M (8-10) / Chocolate","SEQUIN-MAXI-SKT-CHO-M","38.00",0,"Size","M (8-10)","Color","Chocolate"
"the-sequin-maxi-skirt-chocolate","The sequin maxi skirt - chocolate","active",55486876680578,"L (10-12) / Chocolate","SEQUIN-MAXI-SKT-CHO-L","38.00",0,"Size","L (10-12)","Color","Chocolate"
"the-sequin-maxi-skirt-chocolate","The sequin maxi skirt - chocolate","active",55486876713346,"XL (12-14) / Chocolate","SEQUIN-MAXI-SKT-CHO-XL","38.00",2,"Size","XL (12-14)","Color","Chocolate"
"the-sequin-cowl-top-pearl","The sequin cowl top - pearl","active",55486878384514,"XS (4-6) / Pearl","SEQUIN-COWL-TOP-PEA-XS","42.00",0,"Size","XS (4-6)","Color","Pearl"
"the-sequin-cowl-top-pearl","The sequin cowl top - pearl","active",55486878417282,"S (6-8) / Pearl","SEQUIN-COWL-TOP-PEA-S","42.00",0,"Size","S (6-8)","Color","Pearl"
"the-sequin-cowl-top-pearl","The sequin cowl top - pearl","active",55486878450050,"M (8-10) / Pearl","SEQUIN-COWL-TOP-PEA-M","42.00",0,"Size","M (8-10)","Color","Pearl"
"the-sequin-cowl-top-pearl","The sequin cowl top - pearl","active",55486878482818,"L (10-12) / Pearl","SEQUIN-COWL-TOP-PEA-L","42.00",0,"Size","L (10-12)","Color","Pearl"
"the-sequin-cowl-top-pearl","The sequin cowl top - pearl","active",55486878515586,"XL (12-14) / Pearl","SEQUIN-COWL-TOP-PEA-XL","42.00",0,"Size","XL (12-14)","Color","Pearl"
"the-sequin-maxi-skirt-pearl","The sequin maxi skirt - pearl","active",55486878941570,"XS (4-6) / Pearl","SEQUIN-MAXI-SKT-PEA-XS","45.00",0,"Size","XS (4-6)","Color","Pearl"
"the-sequin-maxi-skirt-pearl","The sequin maxi skirt - pearl","active",55486878974338,"S (6-8) / Pearl","SEQUIN-MAXI-SKT-PEA-S","45.00",0,"Size","S (6-8)","Color","Pearl"
"the-sequin-maxi-skirt-pearl","The sequin maxi skirt - pearl","active",55486879007106,"M (8-10) / Pearl","SEQUIN-MAXI-SKT-PEA-M","45.00",0,"Size","M (8-10)","Color","Pearl"
"the-sequin-maxi-skirt-pearl","The sequin maxi skirt - pearl","active",55486879039874,"L (10-12) / Pearl","SEQUIN-MAXI-SKT-PEA-L","45.00",0,"Size","L (10-12)","Color","Pearl"
"the-sequin-maxi-skirt-pearl","The sequin maxi skirt - pearl","active",55486879072642,"XL (12-14) / Pearl","SEQUIN-MAXI-SKT-PEA-XL","45.00",0,"Size","XL (12-14)","Color","Pearl"
"the-sequin-mini-skirt-rio","The sequin mini skirt - rio","active",55486884675970,"XS (4-6) / Rio","SEQUIN-MINI-SKT-RIO-XS","50.00",34,"Size","XS (4-6)","Color","Rio"
"the-sequin-mini-skirt-rio","The sequin mini skirt - rio","active",55486884708738,"S (6-8) / Rio","SEQUIN-MINI-SKT-RIO-S","50.00",55,"Size","S (6-8)","Color","Rio"
"the-sequin-mini-skirt-rio","The sequin mini skirt - rio","active",55486884741506,"M (8-10) / Rio","SEQUIN-MINI-SKT-RIO-M","50.00",28,"Size","M (8-10)","Color","Rio"
"the-sequin-mini-skirt-rio","The sequin mini skirt - rio","active",55486884774274,"L (10-12) / Rio","SEQUIN-MINI-SKT-RIO-L","50.00",3,"Size","L (10-12)","Color","Rio"
"the-sequin-mini-skirt-rio","The sequin mini skirt - rio","active",55486884807042,"XL (12-14) / Rio","SEQUIN-MINI-SKT-RIO-XL","50.00",24,"Size","XL (12-14)","Color","Rio"
"the-underwire-lace-trim-bikini-top-lemon-floral","The underwire lace trim bikini top - paisley","active",56604640379266,"XS (4-6) / Paisley Floral","UNDERWIRE-TRIM-BIK-FLO-XS-1","32.00",0,"Size","XS (4-6)","Color","Paisley Floral"
"the-underwire-lace-trim-bikini-top-lemon-floral","The underwire lace trim bikini top - paisley","active",56604640412034,"S (6-8) / Paisley Floral","UNDERWIRE-TRIM-BIK-FLO-S-1","32.00",0,"Size","S (6-8)","Color","Paisley Floral"
"the-underwire-lace-trim-bikini-top-lemon-floral","The underwire lace trim bikini top - paisley","active",56604640444802,"M (8-10) / Paisley Floral","UNDERWIRE-TRIM-BIK-FLO-M-1","32.00",0,"Size","M (8-10)","Color","Paisley Floral"
"the-underwire-lace-trim-bikini-top-lemon-floral","The underwire lace trim bikini top - paisley","active",56604640477570,"L (10-12) / Paisley Floral","UNDERWIRE-TRIM-BIK-FLO-L-1","32.00",0,"Size","L (10-12)","Color","Paisley Floral"
"the-underwire-lace-trim-bikini-top-lemon-floral","The underwire lace trim bikini top - paisley","active",56604640510338,"XL (12-14) / Paisley Floral","UNDERWIRE-TRIM-BIK-FLO-XL-1","32.00",0,"Size","XL (12-14)","Color","Paisley Floral"
