"Handle","Title","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price"
"the-lace-trim-maxi-skirt-polka-dot","The lace trim maxi skirt - Dot","Size","4","Color","Dot","TRIM-MAXI-SKT-DOT-4","28.00"
"the-lace-trim-maxi-skirt-polka-dot","The lace trim maxi skirt - Dot","Size","6","Color","Dot","TRIM-MAXI-SKT-DOT-6","28.00"
"the-lace-trim-maxi-skirt-polka-dot","The lace trim maxi skirt - Dot","Size","8","Color","Dot","TRIM-MAXI-SKT-DOT-8","28.00"
"the-lace-trim-maxi-skirt-polka-dot","The lace trim maxi skirt - Dot","Size","10","Color","Dot","TRIM-MAXI-SKT-DOT-10","28.00"
"the-lace-trim-maxi-skirt-polka-dot","The lace trim maxi skirt - Dot","Size","12","Color","Dot","TRIM-MAXI-SKT-DOT-12","28.00"
"the-lace-trim-maxi-skirt-polka-dot","The lace trim maxi skirt - Dot","Size","14","Color","Dot","TRIM-MAXI-SKT-DOT-14","28.00"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - Floral","Size","XS (4-6)","Color","Floral","TRIM-TIE-BIK-FLO-XS-1","26.00"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - Floral","Size","S (6-8)","Color","Floral","TRIM-TIE-BIK-FLO-S-1","26.00"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - Floral","Size","M (8-10)","Color","Floral","TRIM-TIE-BIK-FLO-M-1","26.00"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - Floral","Size","L (10-12)","Color","Floral","TRIM-TIE-BIK-FLO-L-1","26.00"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - Floral","Size","XL (12-14)","Color","Floral","TRIM-TIE-BIK-FLO-XL-1","26.00"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - Floral","Size","XS (4-6)","Color","Floral","TRIM-TIE-BIK-FLO-XS-2","26.00"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - Floral","Size","S (6-8)","Color","Floral","TRIM-TIE-BIK-FLO-S-2","26.00"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - Floral","Size","M (8-10)","Color","Floral","TRIM-TIE-BIK-FLO-M-2","26.00"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - Floral","Size","L (10-12)","Color","Floral","TRIM-TIE-BIK-FLO-L-2","26.00"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - Floral","Size","XL (12-14)","Color","Floral","TRIM-TIE-BIK-FLO-XL-2","26.00"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - Floral","Size","XS (4-6)","Color","Floral","TRIM-TIE-BIK-FLO-XS","26.00"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - Floral","Size","S (6-8)","Color","Floral","TRIM-TIE-BIK-FLO-S","26.00"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - Floral","Size","M (8-10)","Color","Floral","TRIM-TIE-BIK-FLO-M","26.00"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - Floral","Size","L (10-12)","Color","Floral","TRIM-TIE-BIK-FLO-L","26.00"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - Floral","Size","XL (12-14)","Color","Floral","TRIM-TIE-BIK-FLO-XL","26.00"
"the-lace-trim-tie-side-bikini-bottoms-polka-dot","The lace trim tie side bikini bottoms - Dot","Size","XS (4-6)","Color","Dot","TRIM-TIE-BIK-DOT-XS","26.00"
"the-lace-trim-tie-side-bikini-bottoms-polka-dot","The lace trim tie side bikini bottoms - Dot","Size","S (6-8)","Color","Dot","TRIM-TIE-BIK-DOT-S","26.00"
"the-lace-trim-tie-side-bikini-bottoms-polka-dot","The lace trim tie side bikini bottoms - Dot","Size","M (8-10)","Color","Dot","TRIM-TIE-BIK-DOT-M","26.00"
"the-lace-trim-tie-side-bikini-bottoms-polka-dot","The lace trim tie side bikini bottoms - Dot","Size","L (10-12)","Color","Dot","TRIM-TIE-BIK-DOT-L","26.00"
"the-lace-trim-tie-side-bikini-bottoms-polka-dot","The lace trim tie side bikini bottoms - Dot","Size","XL (12-14)","Color","Dot","TRIM-TIE-BIK-DOT-XL","26.00"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - Floral","Size","XS (4-6)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-XS-1","30.00"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - Floral","Size","S (6-8)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-S-1","30.00"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - Floral","Size","M (8-10)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-M-1","30.00"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - Floral","Size","L (10-12)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-L-1","30.00"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - Floral","Size","XL (12-14)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-XL-1","30.00"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - Lemon Floral","Size","XS (4-6)","Color","Lemon floral","TRIM-TRIANGLE-BIK-XXX-XS","30.00"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - Lemon Floral","Size","S (6-8)","Color","Lemon floral","TRIM-TRIANGLE-BIK-XXX-S","30.00"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - Lemon Floral","Size","M (8-10)","Color","Lemon floral","TRIM-TRIANGLE-BIK-XXX-M","30.00"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - Lemon Floral","Size","L (10-12)","Color","Lemon floral","TRIM-TRIANGLE-BIK-XXX-L","30.00"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - Lemon Floral","Size","XL (12-14)","Color","Lemon floral","TRIM-TRIANGLE-BIK-XXX-XL","30.00"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - Floral","Size","XS (4-6)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-XS","30.00"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - Floral","Size","S (6-8)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-S","30.00"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - Floral","Size","M (8-10)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-M","30.00"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - Floral","Size","L (10-12)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-L","30.00"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - Floral","Size","XL (12-14)","Color","Floral","TRIM-TRIANGLE-BIK-FLO-XL","30.00"
"the-lace-trim-triangle-top-polka-dot","The lace trim triangle top - Dot","Size","XS (4-6)","Color","Dot","TRIM-TRIANGLE-TOP-DOT-XS","30.00"
"the-lace-trim-triangle-top-polka-dot","The lace trim triangle top - Dot","Size","S (6-8)","Color","Dot","TRIM-TRIANGLE-TOP-DOT-S","30.00"
"the-lace-trim-triangle-top-polka-dot","The lace trim triangle top - Dot","Size","M (8-10)","Color","Dot","TRIM-TRIANGLE-TOP-DOT-M","30.00"
"the-lace-trim-triangle-top-polka-dot","The lace trim triangle top - Dot","Size","L (10-12)","Color","Dot","TRIM-TRIANGLE-TOP-DOT-L","30.00"
"the-lace-trim-triangle-top-polka-dot","The lace trim triangle top - Dot","Size","XL (12-14)","Color","Dot","TRIM-TRIANGLE-TOP-DOT-XL","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","4","Color","Leopard","UP-EYELET-SKT-LEO-4","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","6","Color","Leopard","UP-EYELET-SKT-LEO-6","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","8","Color","Leopard","UP-EYELET-SKT-LEO-8","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","10","Color","Leopard","UP-EYELET-SKT-LEO-10","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","12","Color","Leopard","UP-EYELET-SKT-LEO-12","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","14","Color","Leopard","UP-EYELET-SKT-LEO-14","30.00"
"the-floaty-eyelet-skirt-rose-leopard","The lace up eyelet skirt - Leopard","Size","16","Color","Leopard","UP-EYELET-SKT-LEO-16","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","4","Color","White","UP-EYELET-SKT-WHT-4","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","6","Color","White","UP-EYELET-SKT-WHT-6","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","8","Color","White","UP-EYELET-SKT-WHT-8","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","10","Color","White","UP-EYELET-SKT-WHT-10","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","12","Color","White","UP-EYELET-SKT-WHT-12","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","14","Color","White","UP-EYELET-SKT-WHT-14","30.00"
"the-lace-up-eyelet-skirt-white","The lace up eyelet skirt - White","Size","16","Color","White","UP-EYELET-SKT-WHT-16","30.00"
"the-layered-o-ring-bikini-top-eden","The layered o - Eden","Size","XS (4-6)","Color","Eden","LAYERED-O-BIK-EDE-XS","32.00"
"the-layered-o-ring-bikini-top-eden","The layered o - Eden","Size","S (6-8)","Color","Eden","LAYERED-O-BIK-EDE-S","32.00"
"the-layered-o-ring-bikini-top-eden","The layered o - Eden","Size","M (8-10)","Color","Eden","LAYERED-O-BIK-EDE-M","32.00"
"the-layered-o-ring-bikini-top-eden","The layered o - Eden","Size","L (10-12)","Color","Eden","LAYERED-O-BIK-EDE-L","32.00"
"the-layered-o-ring-bikini-top-eden","The layered o - Eden","Size","XL (12-14)","Color","Eden","LAYERED-O-BIK-EDE-XL","32.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","4","Color","White","LONG-SLEEVE-DRS-WHT-4","30.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","6","Color","White","LONG-SLEEVE-DRS-WHT-6","30.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","8","Color","White","LONG-SLEEVE-DRS-WHT-8","30.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","10","Color","White","LONG-SLEEVE-DRS-WHT-10","30.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","12","Color","White","LONG-SLEEVE-DRS-WHT-12","30.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","14","Color","White","LONG-SLEEVE-DRS-WHT-14","30.00"
"the-long-sleeve-twist-maxi-dress-white","The long sleeve twist maxi dress - White","Size","16","Color","White","LONG-SLEEVE-DRS-WHT-16","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","4","Color","Lemon","LONG-SLEEVE-DRS-LEM-4","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","6","Color","Lemon","LONG-SLEEVE-DRS-LEM-6","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","8","Color","Lemon","LONG-SLEEVE-DRS-LEM-8","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","10","Color","Lemon","LONG-SLEEVE-DRS-LEM-10","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","12","Color","Lemon","LONG-SLEEVE-DRS-LEM-12","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","14","Color","Lemon","LONG-SLEEVE-DRS-LEM-14","30.00"
"the-long-sleeve-twist-maxi-dress-lemon","The long sleeve twist maxi dress - Lemon","Size","16","Color","Lemon","LONG-SLEEVE-DRS-LEM-16","30.00"
"the-lucia-fold-over-mini-oatmeal","The lucia fold over mini - Oatmeal","Size","XS (4-6)","Color","Oatmeal","LUCIA-FOLD-GEN-OAT-XS","50.00"
"the-lucia-fold-over-mini-oatmeal","The lucia fold over mini - Oatmeal","Size","S (6-8)","Color","Oatmeal","LUCIA-FOLD-GEN-OAT-S","50.00"
"the-lucia-fold-over-mini-oatmeal","The lucia fold over mini - Oatmeal","Size","M (8-10)","Color","Oatmeal","LUCIA-FOLD-GEN-OAT-M","50.00"
"the-lucia-fold-over-mini-oatmeal","The lucia fold over mini - Oatmeal","Size","L (10-12)","Color","Oatmeal","LUCIA-FOLD-GEN-OAT-L","50.00"
"the-lucia-fold-over-mini-oatmeal","The lucia fold over mini - Oatmeal","Size","XL (12-14)","Color","Oatmeal","LUCIA-FOLD-GEN-OAT-XL","50.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","4","Color","Leopard","MESH-COWL-GEN-LEO-4","35.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","6","Color","Leopard","MESH-COWL-GEN-LEO-6","35.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","8","Color","Leopard","MESH-COWL-GEN-LEO-8","35.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","10","Color","Leopard","MESH-COWL-GEN-LEO-10","35.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","12","Color","Leopard","MESH-COWL-GEN-LEO-12","35.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","14","Color","Leopard","MESH-COWL-GEN-LEO-14","35.00"
"the-mesh-cowl-maxi-green-leopard","The mesh cowl maxi - Leopard","Size","16","Color","Leopard","MESH-COWL-GEN-LEO-16","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","4","Color","Leopard","MESH-COWL-GEN-LEO-4-1","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","6","Color","Leopard","MESH-COWL-GEN-LEO-6-1","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","8","Color","Leopard","MESH-COWL-GEN-LEO-8-1","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","10","Color","Leopard","MESH-COWL-GEN-LEO-10-1","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","12","Color","Leopard","MESH-COWL-GEN-LEO-12-1","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","14","Color","Leopard","MESH-COWL-GEN-LEO-14-1","35.00"
"the-mesh-cowl-maxi-pink-leopard","The mesh cowl maxi - Leopard","Size","16","Color","Leopard","MESH-COWL-GEN-LEO-16-1","35.00"
"the-mesh-maxi-skirt-mauve","The mesh maxi skirt - Mauve","Size","4","Color","Mauve","MESH-MAXI-SKT-MAU-4","28.00"
"the-mesh-maxi-skirt-mauve","The mesh maxi skirt - Mauve","Size","6","Color","Mauve","MESH-MAXI-SKT-MAU-6","28.00"
"the-mesh-maxi-skirt-mauve","The mesh maxi skirt - Mauve","Size","8","Color","Mauve","MESH-MAXI-SKT-MAU-8","28.00"
"the-mesh-maxi-skirt-mauve","The mesh maxi skirt - Mauve","Size","10","Color","Mauve","MESH-MAXI-SKT-MAU-10","28.00"
"the-mesh-maxi-skirt-mauve","The mesh maxi skirt - Mauve","Size","12","Color","Mauve","MESH-MAXI-SKT-MAU-12","28.00"
"the-mesh-maxi-skirt-mauve","The mesh maxi skirt - Mauve","Size","14","Color","Mauve","MESH-MAXI-SKT-MAU-14","28.00"
"the-mesh-mini-skirt-green","The mesh mini skirt - Green","Size","4","Color","Green","MESH-MINI-SKT-GRN-4","25.00"
"the-mesh-mini-skirt-green","The mesh mini skirt - Green","Size","6","Color","Green","MESH-MINI-SKT-GRN-6","25.00"
"the-mesh-mini-skirt-green","The mesh mini skirt - Green","Size","8","Color","Green","MESH-MINI-SKT-GRN-8","25.00"
"the-mesh-mini-skirt-green","The mesh mini skirt - Green","Size","10","Color","Green","MESH-MINI-SKT-GRN-10","25.00"
"the-mesh-mini-skirt-green","The mesh mini skirt - Green","Size","12","Color","Green","MESH-MINI-SKT-GRN-12","25.00"
