"Handle","Title","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - Strawberry Sorbet","Size","8","Color","Strawberry Sorbet","CROCHET-TAN-BIK-SOR-8-3","22.00"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - Strawberry Sorbet","Size","10","Color","Strawberry Sorbet","CROCHET-TAN-BIK-SOR-10-3","22.00"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - Strawberry Sorbet","Size","12","Color","Strawberry Sorbet","CROCHET-TAN-BIK-SOR-12-3","22.00"
"the-crochet-tan-bikini-top-strawberry-sorbet","The crochet tan bikini top - Strawberry Sorbet","Size","14","Color","Strawberry Sorbet","CROCHET-TAN-BIK-SOR-14-3","22.00"
"the-crochet-tan-bikini-top-blueberry-cream","The crochet tan bikini top - Blueberry Cream","Size","4","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-4-1","24.00"
"the-crochet-tan-bikini-top-blueberry-cream","The crochet tan bikini top - Blueberry Cream","Size","6","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-6-1","24.00"
"the-crochet-tan-bikini-top-blueberry-cream","The crochet tan bikini top - Blueberry Cream","Size","8","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-8-1","24.00"
"the-crochet-tan-bikini-top-blueberry-cream","The crochet tan bikini top - Blueberry Cream","Size","10","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-10-1","24.00"
"the-crochet-tan-bikini-top-blueberry-cream","The crochet tan bikini top - Blueberry Cream","Size","12","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-12-1","24.00"
"the-crochet-tan-bikini-top-blueberry-cream","The crochet tan bikini top - Blueberry Cream","Size","14","Color","Blueberry Cream","CROCHET-TAN-BIK-CRE-14-1","24.00"
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top - Blush","Size","4","Color","Blush","CROCHET-TAN-BIK-BLU-4-1","24.00"
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top - Blush","Size","6","Color","Blush","CROCHET-TAN-BIK-BLU-6-1","24.00"
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top - Blush","Size","8","Color","Blush","CROCHET-TAN-BIK-BLU-8-1","24.00"
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top - Blush","Size","10","Color","Blush","CROCHET-TAN-BIK-BLU-10-1","24.00"
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top - Blush","Size","12","Color","Blush","CROCHET-TAN-BIK-BLU-12-1","24.00"
"the-crochet-tan-bikini-top-cherry-blush","The crochet tan bikini top - Blush","Size","14","Color","Blush","CROCHET-TAN-BIK-BLU-14-1","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","4","Color","Crochet","CROCHET-WIDE-BIK-CRO-4","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","6","Color","Crochet","CROCHET-WIDE-BIK-CRO-6","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","8","Color","Crochet","CROCHET-WIDE-BIK-CRO-8","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","10","Color","Crochet","CROCHET-WIDE-BIK-CRO-10","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","12","Color","Crochet","CROCHET-WIDE-BIK-CRO-12","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","14","Color","Crochet","CROCHET-WIDE-BIK-CRO-14","24.00"
"the-wide-band-bikini-bottoms-black-white-crochet","The crochet wide band bikini bottoms - Crochet","Size","16","Color","Crochet","CROCHET-WIDE-BIK-CRO-16","24.00"
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - Melt","Size","4","Color","Melt","CROCHET-WIDE-BIK-MEL-4","24.00"
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - Melt","Size","6","Color","Melt","CROCHET-WIDE-BIK-MEL-6","24.00"
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - Melt","Size","8","Color","Melt","CROCHET-WIDE-BIK-MEL-8","24.00"
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - Melt","Size","10","Color","Melt","CROCHET-WIDE-BIK-MEL-10","24.00"
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - Melt","Size","12","Color","Melt","CROCHET-WIDE-BIK-MEL-12","24.00"
"the-crochet-wide-band-bikini-bottoms-mocha-melt","The crochet wide band bikini bottoms - Melt","Size","14","Color","Melt","CROCHET-WIDE-BIK-MEL-14","24.00"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","4","Color","Sorbet","CROCHET-WIDE-BIK-SOR-4","24.00"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","6","Color","Sorbet","CROCHET-WIDE-BIK-SOR-6","24.00"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","8","Color","Sorbet","CROCHET-WIDE-BIK-SOR-8","24.00"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","10","Color","Sorbet","CROCHET-WIDE-BIK-SOR-10","24.00"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","12","Color","Sorbet","CROCHET-WIDE-BIK-SOR-12","24.00"
"the-crochet-wide-band-bikini-bottoms-lemon-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","14","Color","Sorbet","CROCHET-WIDE-BIK-SOR-14","24.00"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","4","Color","Sorbet","CROCHET-WIDE-BIK-SOR-4-1","24.00"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","6","Color","Sorbet","CROCHET-WIDE-BIK-SOR-6-1","24.00"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","8","Color","Sorbet","CROCHET-WIDE-BIK-SOR-8-1","24.00"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","10","Color","Sorbet","CROCHET-WIDE-BIK-SOR-10-1","24.00"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","12","Color","Sorbet","CROCHET-WIDE-BIK-SOR-12-1","24.00"
"the-crochet-wide-band-bikini-bottoms-strawberry-sorbet","The crochet wide band bikini bottoms - Sorbet","Size","14","Color","Sorbet","CROCHET-WIDE-BIK-SOR-14-1","24.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","4","Color","Crochet","CROCHET-WIDE-BIK-CRO-4-1","26.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","6","Color","Crochet","CROCHET-WIDE-BIK-CRO-6-1","26.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","8","Color","Crochet","CROCHET-WIDE-BIK-CRO-8-1","26.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","10","Color","Crochet","CROCHET-WIDE-BIK-CRO-10-1","26.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","12","Color","Crochet","CROCHET-WIDE-BIK-CRO-12-1","26.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","14","Color","Crochet","CROCHET-WIDE-BIK-CRO-14-1","26.00"
"the-wide-band-bikini-top-black-white-crochet","The crochet wide band bikini top - Crochet","Size","16","Color","Crochet","CROCHET-WIDE-BIK-CRO-16-1","26.00"
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - Melt","Size","4","Color","Melt","CROCHET-WIDE-BIK-MEL-4-1","26.00"
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - Melt","Size","6","Color","Melt","CROCHET-WIDE-BIK-MEL-6-1","26.00"
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - Melt","Size","8","Color","Melt","CROCHET-WIDE-BIK-MEL-8-1","26.00"
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - Melt","Size","10","Color","Melt","CROCHET-WIDE-BIK-MEL-10-1","26.00"
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - Melt","Size","12","Color","Melt","CROCHET-WIDE-BIK-MEL-12-1","26.00"
"the-crochet-wide-band-bikini-top-mocha-melt","The crochet wide band bikini top - Melt","Size","14","Color","Melt","CROCHET-WIDE-BIK-MEL-14-1","26.00"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - Sorbet","Size","4","Color","Sorbet","CROCHET-WIDE-BIK-SOR-4-2","26.00"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - Sorbet","Size","6","Color","Sorbet","CROCHET-WIDE-BIK-SOR-6-2","26.00"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - Sorbet","Size","8","Color","Sorbet","CROCHET-WIDE-BIK-SOR-8-2","26.00"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - Sorbet","Size","10","Color","Sorbet","CROCHET-WIDE-BIK-SOR-10-2","26.00"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - Sorbet","Size","12","Color","Sorbet","CROCHET-WIDE-BIK-SOR-12-2","26.00"
"the-crochet-wide-band-bikini-top-lemon-sorbet","The crochet wide band bikini top - Sorbet","Size","14","Color","Sorbet","CROCHET-WIDE-BIK-SOR-14-2","26.00"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - Sorbet","Size","4","Color","Sorbet","CROCHET-WIDE-BIK-SOR-4-3","26.00"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - Sorbet","Size","6","Color","Sorbet","CROCHET-WIDE-BIK-SOR-6-3","26.00"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - Sorbet","Size","8","Color","Sorbet","CROCHET-WIDE-BIK-SOR-8-3","26.00"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - Sorbet","Size","10","Color","Sorbet","CROCHET-WIDE-BIK-SOR-10-3","26.00"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - Sorbet","Size","12","Color","Sorbet","CROCHET-WIDE-BIK-SOR-12-3","26.00"
"the-crochet-wide-band-bikini-top-strawberry-sorbet","The crochet wide band bikini top - Sorbet","Size","14","Color","Sorbet","CROCHET-WIDE-BIK-SOR-14-3","26.00"
