"Handle","Title","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price"
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - Paisley","Size","14","Color","Paisley","WIDE-BAND-BIK-PAI-14","20.00"
"the-wide-band-bikini-bottoms-blue-paisley","The wide band bikini bottoms - Paisley","Size","16","Color","Paisley","WIDE-BAND-BIK-PAI-16","20.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","4","Color","Floral","WIDE-BAND-BIK-FLO-4-1","24.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","6","Color","Floral","WIDE-BAND-BIK-FLO-6-1","24.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","8","Color","Floral","WIDE-BAND-BIK-FLO-8-1","24.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","10","Color","Floral","WIDE-BAND-BIK-FLO-10-1","24.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","12","Color","Floral","WIDE-BAND-BIK-FLO-12-1","24.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","14","Color","Floral","WIDE-BAND-BIK-FLO-14-1","24.00"
"the-wide-band-bikini-top-floral","The wide band bikini top - Floral","Size","16","Color","Floral","WIDE-BAND-BIK-FLO-16-1","24.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","4","Color","Floral","WIDE-BAND-BIK-FLO-4","22.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","6","Color","Floral","WIDE-BAND-BIK-FLO-6","22.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","8","Color","Floral","WIDE-BAND-BIK-FLO-8","22.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","10","Color","Floral","WIDE-BAND-BIK-FLO-10","22.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","12","Color","Floral","WIDE-BAND-BIK-FLO-12","22.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","14","Color","Floral","WIDE-BAND-BIK-FLO-14","22.00"
"the-wide-band-bikini-bottoms-floral","The wide band bikini bottoms - Floral","Size","16","Color","Floral","WIDE-BAND-BIK-FLO-16","22.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","4","Color","Blue","WIDE-BAND-BIK-BLU-4","20.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","6","Color","Blue","WIDE-BAND-BIK-BLU-6","20.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","8","Color","Blue","WIDE-BAND-BIK-BLU-8","20.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","10","Color","Blue","WIDE-BAND-BIK-BLU-10","20.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","12","Color","Blue","WIDE-BAND-BIK-BLU-12","20.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","14","Color","Blue","WIDE-BAND-BIK-BLU-14","20.00"
"the-wide-band-bikini-bottoms-powder-blue","The wide band bikini bottoms - Blue","Size","16","Color","Blue","WIDE-BAND-BIK-BLU-16","20.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","4","Color","Blue","WIDE-BAND-BIK-BLU-4-1","22.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","6","Color","Blue","WIDE-BAND-BIK-BLU-6-1","22.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","8","Color","Blue","WIDE-BAND-BIK-BLU-8-1","22.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","10","Color","Blue","WIDE-BAND-BIK-BLU-10-1","22.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","12","Color","Blue","WIDE-BAND-BIK-BLU-12-1","22.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","14","Color","Blue","WIDE-BAND-BIK-BLU-14-1","22.00"
"the-wide-band-bikini-top-powder-blue","The wide band bikini top - Blue","Size","16","Color","Blue","WIDE-BAND-BIK-BLU-16-1","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","4","Color","Sage","WIDE-BAND-BIK-SAG-4","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","6","Color","Sage","WIDE-BAND-BIK-SAG-6","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","8","Color","Sage","WIDE-BAND-BIK-SAG-8","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","10","Color","Sage","WIDE-BAND-BIK-SAG-10","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","12","Color","Sage","WIDE-BAND-BIK-SAG-12","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","14","Color","Sage","WIDE-BAND-BIK-SAG-14","22.00"
"the-wide-band-bikini-bottoms-sage","The wide band bikini bottoms - Sage","Size","16","Color","Sage","WIDE-BAND-BIK-SAG-16","22.00"
"the-wide-band-bikini-bottoms-cream","The wide band bikini bottoms - Cream","Size","4","Color","Cream","WIDE-BAND-BIK-CRE-4","22.00"
"the-wide-band-bikini-bottoms-cream","The wide band bikini bottoms - Cream","Size","6","Color","Cream","WIDE-BAND-BIK-CRE-6","22.00"
"the-wide-band-bikini-bottoms-cream","The wide band bikini bottoms - Cream","Size","8","Color","Cream","WIDE-BAND-BIK-CRE-8","22.00"
"the-wide-band-bikini-bottoms-cream","The wide band bikini bottoms - Cream","Size","10","Color","Cream","WIDE-BAND-BIK-CRE-10","22.00"
"the-wide-band-bikini-bottoms-cream","The wide band bikini bottoms - Cream","Size","12","Color","Cream","WIDE-BAND-BIK-CRE-12","22.00"
"the-wide-band-bikini-bottoms-cream","The wide band bikini bottoms - Cream","Size","14","Color","Cream","WIDE-BAND-BIK-CRE-14","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","4","Color","Pink","WIDE-BAND-BIK-PNK-4","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","6","Color","Pink","WIDE-BAND-BIK-PNK-6","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","8","Color","Pink","WIDE-BAND-BIK-PNK-8","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","10","Color","Pink","WIDE-BAND-BIK-PNK-10","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","12","Color","Pink","WIDE-BAND-BIK-PNK-12","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","14","Color","Pink","WIDE-BAND-BIK-PNK-14","22.00"
"the-wide-band-bikini-top-pink","The wide band bikini top - Pink","Size","16","Color","Pink","WIDE-BAND-BIK-PNK-16","22.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","4","Color","Pink","WIDE-BAND-BIK-PNK-4-1","20.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","6","Color","Pink","WIDE-BAND-BIK-PNK-6-1","20.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","8","Color","Pink","WIDE-BAND-BIK-PNK-8-1","20.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","10","Color","Pink","WIDE-BAND-BIK-PNK-10-1","20.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","12","Color","Pink","WIDE-BAND-BIK-PNK-12-1","20.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","14","Color","Pink","WIDE-BAND-BIK-PNK-14-1","20.00"
"the-wide-band-bikini-bottoms-pink","The wide band bikini bottoms - Pink","Size","16","Color","Pink","WIDE-BAND-BIK-PNK-16-1","20.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","4","Color","Mauve","WIDE-BAND-BIK-MAU-4","22.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","6","Color","Mauve","WIDE-BAND-BIK-MAU-6","22.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","8","Color","Mauve","WIDE-BAND-BIK-MAU-8","22.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","10","Color","Mauve","WIDE-BAND-BIK-MAU-10","22.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","12","Color","Mauve","WIDE-BAND-BIK-MAU-12","22.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","14","Color","Mauve","WIDE-BAND-BIK-MAU-14","22.00"
"the-wide-band-bikini-bottoms-mauve","The wide band bikini bottoms - Mauve","Size","16","Color","Mauve","WIDE-BAND-BIK-MAU-16","22.00"
